Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2016,5,Spain,BUTTER,01/02/2016,07/02/2016,296.32,ESP
2016,5,Croatia,BUTTER,01/02/2016,07/02/2016,389.27,HRV
2016,5,Italy,BUTTER,01/02/2016,07/02/2016,260,ITA
2016,5,Latvia,BUTTER,01/02/2016,07/02/2016,265,LVA
2016,5,Netherlands,BUTTER,01/02/2016,07/02/2016,261,NLD
2016,5,Poland,BUTTER,01/02/2016,07/02/2016,259.89,POL
2016,5,Portugal,BUTTER,01/02/2016,07/02/2016,281.25,PRT
2016,5,Slovakia,BUTTER,01/02/2016,07/02/2016,358.21,SVK
2016,4,Belgium,BUTTER,25/01/2016,31/01/2016,273.47,BEL
2016,4,Czechia,BUTTER,25/01/2016,31/01/2016,321.55,CZE
2016,4,Denmark,BUTTER,25/01/2016,31/01/2016,413.13,DNK
2016,4,Germany,BUTTER,25/01/2016,31/01/2016,281,DEU
2016,4,Ireland,BUTTER,25/01/2016,31/01/2016,278.99,IRL
2016,4,Spain,BUTTER,25/01/2016,31/01/2016,299.58,ESP
2016,4,Croatia,BUTTER,25/01/2016,31/01/2016,357.88,HRV
2016,4,Italy,BUTTER,25/01/2016,31/01/2016,265,ITA
2016,4,Latvia,BUTTER,25/01/2016,31/01/2016,261,LVA
2016,4,Netherlands,BUTTER,25/01/2016,31/01/2016,264,NLD
2016,4,Poland,BUTTER,25/01/2016,31/01/2016,263.36,POL
2016,4,Slovakia,BUTTER,25/01/2016,31/01/2016,389.66,SVK
2016,3,Belgium,BUTTER,18/01/2016,24/01/2016,277.16,BEL
2016,3,Czechia,BUTTER,18/01/2016,24/01/2016,303.42,CZE
2016,3,Denmark,BUTTER,18/01/2016,24/01/2016,413.11,DNK
2016,3,Germany,BUTTER,18/01/2016,24/01/2016,279,DEU
2016,3,Ireland,BUTTER,18/01/2016,24/01/2016,278.99,IRL
2016,3,Spain,BUTTER,18/01/2016,24/01/2016,293.07,ESP
2016,3,Croatia,BUTTER,18/01/2016,24/01/2016,379.35,HRV
2016,3,Italy,BUTTER,18/01/2016,24/01/2016,270,ITA
2016,3,Latvia,BUTTER,18/01/2016,24/01/2016,263,LVA
2016,3,Netherlands,BUTTER,18/01/2016,24/01/2016,270,NLD
2016,3,Poland,BUTTER,18/01/2016,24/01/2016,267.7,POL
2016,3,Slovakia,BUTTER,18/01/2016,24/01/2016,379.74,SVK
2016,2,Belgium,BUTTER,11/01/2016,17/01/2016,281.5,BEL
2016,2,Czechia,BUTTER,11/01/2016,17/01/2016,302.89,CZE
2016,2,Denmark,BUTTER,11/01/2016,17/01/2016,413.18,DNK
2016,2,Germany,BUTTER,11/01/2016,17/01/2016,292,DEU
2016,2,Ireland,BUTTER,11/01/2016,17/01/2016,278.99,IRL
2016,2,Spain,BUTTER,11/01/2016,17/01/2016,289.14,ESP
2016,2,Croatia,BUTTER,11/01/2016,17/01/2016,384.86,HRV
2016,2,Italy,BUTTER,11/01/2016,17/01/2016,270,ITA
2016,2,Latvia,BUTTER,11/01/2016,17/01/2016,262,LVA
2016,2,Hungary,BUTTER,11/01/2016,17/01/2016,310.31,HUN
2016,2,Netherlands,BUTTER,11/01/2016,17/01/2016,270,NLD
2016,2,Poland,BUTTER,11/01/2016,17/01/2016,280.19,POL
2016,2,Portugal,BUTTER,11/01/2016,17/01/2016,266.16,PRT
2016,2,Slovakia,BUTTER,11/01/2016,17/01/2016,373.71,SVK
2016,1,Belgium,BUTTER,04/01/2016,10/01/2016,284.96,BEL
2016,1,Czechia,BUTTER,04/01/2016,10/01/2016,320.81,CZE
2016,1,Denmark,BUTTER,04/01/2016,10/01/2016,413.23,DNK
2016,1,Germany,BUTTER,04/01/2016,10/01/2016,286,DEU
2016,1,Ireland,BUTTER,04/01/2016,10/01/2016,278.99,IRL
2016,1,Spain,BUTTER,04/01/2016,10/01/2016,285.77,ESP
2016,1,Croatia,BUTTER,04/01/2016,10/01/2016,403.9,HRV
2016,1,Italy,BUTTER,04/01/2016,10/01/2016,275,ITA
2016,1,Latvia,BUTTER,04/01/2016,10/01/2016,267,LVA
2016,1,Netherlands,BUTTER,04/01/2016,10/01/2016,271,NLD
2016,1,Poland,BUTTER,04/01/2016,10/01/2016,281.61,POL
2016,1,Slovakia,BUTTER,04/01/2016,10/01/2016,386.87,SVK
2017,52,Belgium,BUTTER,25/12/2017,31/12/2017,442.56,BEL
2017,52,Czechia,BUTTER,25/12/2017,31/12/2017,464.94,CZE
2017,52,Denmark,BUTTER,25/12/2017,31/12/2017,493.37,DNK
2017,52,Germany,BUTTER,25/12/2017,31/12/2017,412,DEU
2017,52,Ireland,BUTTER,25/12/2017,31/12/2017,504.47,IRL
2017,52,Spain,BUTTER,25/12/2017,31/12/2017,535.59,ESP
2017,52,France,BUTTER,25/12/2017,31/12/2017,423.1,FRA
2017,52,Italy,BUTTER,25/12/2017,31/12/2017,455,ITA
2017,52,Latvia,BUTTER,25/12/2017,31/12/2017,584,LVA
2017,52,Netherlands,BUTTER,25/12/2017,31/12/2017,410,NLD
2017,52,Poland,BUTTER,25/12/2017,31/12/2017,450.26,POL
2017,52,Slovakia,BUTTER,25/12/2017,31/12/2017,601.83,SVK
2017,51,Belgium,BUTTER,18/12/2017,24/12/2017,449.83,BEL
2017,51,Czechia,BUTTER,18/12/2017,24/12/2017,466.09,CZE
2017,51,Denmark,BUTTER,18/12/2017,24/12/2017,493.4,DNK
2017,51,Germany,BUTTER,18/12/2017,24/12/2017,414,DEU
2017,51,Ireland,BUTTER,18/12/2017,24/12/2017,504.47,IRL
2017,51,Spain,BUTTER,18/12/2017,24/12/2017,528.99,ESP
2017,51,Latvia,BUTTER,18/12/2017,24/12/2017,584,LVA
2017,51,Netherlands,BUTTER,18/12/2017,24/12/2017,415,NLD
2017,51,Poland,BUTTER,18/12/2017,24/12/2017,485.86,POL
2017,51,Slovakia,BUTTER,18/12/2017,24/12/2017,640.71,SVK
2017,50,Belgium,BUTTER,11/12/2017,17/12/2017,471.1,BEL
2017,50,Czechia,BUTTER,11/12/2017,17/12/2017,469.35,CZE
2017,50,Denmark,BUTTER,11/12/2017,17/12/2017,486.49,DNK
2017,50,Germany,BUTTER,11/12/2017,17/12/2017,424,DEU
2017,50,Estonia,BUTTER,11/12/2017,17/12/2017,459.5,EST
2017,50,Ireland,BUTTER,11/12/2017,17/12/2017,504.47,IRL
2017,50,Spain,BUTTER,11/12/2017,17/12/2017,472.27,ESP
2017,50,France,BUTTER,11/12/2017,17/12/2017,559,FRA
2017,50,Italy,BUTTER,11/12/2017,17/12/2017,456,ITA
2017,50,Latvia,BUTTER,11/12/2017,17/12/2017,595,LVA
2017,50,Netherlands,BUTTER,11/12/2017,17/12/2017,422,NLD
