Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2017,21,Ireland,BUTTER,22/05/2017,28/05/2017,405.72,IRL
2017,20,Ireland,BUTTER,15/05/2017,21/05/2017,405.72,IRL
2017,19,Ireland,BUTTER,08/05/2017,14/05/2017,405.72,IRL
2017,18,Ireland,BUTTER,01/05/2017,07/05/2017,405.72,IRL
2017,17,Ireland,BUTTER,24/04/2017,30/04/2017,391.58,IRL
2017,16,Ireland,BUTTER,17/04/2017,23/04/2017,391.58,IRL
2017,15,Ireland,BUTTER,10/04/2017,16/04/2017,391.58,IRL
2017,14,Ireland,BUTTER,03/04/2017,09/04/2017,391.58,IRL
2017,13,Ireland,BUTTER,27/03/2017,02/04/2017,395.86,IRL
2017,12,Ireland,BUTTER,20/03/2017,26/03/2017,395.86,IRL
2017,11,Ireland,BUTTER,13/03/2017,19/03/2017,395.86,IRL
2017,10,Ireland,BUTTER,06/03/2017,12/03/2017,395.86,IRL
2017,9,Ireland,BUTTER,27/02/2017,05/03/2017,395.86,IRL
2017,8,Ireland,BUTTER,20/02/2017,26/02/2017,411.6,IRL
2017,7,Ireland,BUTTER,13/02/2017,19/02/2017,411.6,IRL
2017,6,Ireland,BUTTER,06/02/2017,12/02/2017,411.6,IRL
2017,5,Ireland,BUTTER,30/01/2017,05/02/2017,411.6,IRL
2017,4,Ireland,BUTTER,23/01/2017,29/01/2017,419.87,IRL
2017,3,Ireland,BUTTER,16/01/2017,22/01/2017,419.87,IRL
2017,2,Ireland,BUTTER,09/01/2017,15/01/2017,419.87,IRL
2017,1,Ireland,BUTTER,02/01/2017,08/01/2017,419.87,IRL
2018,52,Ireland,BUTTER,24/12/2018,30/12/2018,422.96,IRL
2018,51,Ireland,BUTTER,17/12/2018,23/12/2018,422.96,IRL
2018,50,Ireland,BUTTER,10/12/2018,16/12/2018,422.96,IRL
2018,49,Ireland,BUTTER,03/12/2018,09/12/2018,422.96,IRL
2018,48,Ireland,BUTTER,26/11/2018,02/12/2018,455.24,IRL
2018,47,Ireland,BUTTER,19/11/2018,25/11/2018,455.24,IRL
2018,46,Ireland,BUTTER,12/11/2018,18/11/2018,455.24,IRL
2018,45,Ireland,BUTTER,05/11/2018,11/11/2018,455.24,IRL
2018,44,Ireland,BUTTER,29/10/2018,04/11/2018,530.57,IRL
2018,43,Ireland,BUTTER,22/10/2018,28/10/2018,530.57,IRL
2018,42,Ireland,BUTTER,15/10/2018,21/10/2018,530.57,IRL
2018,41,Ireland,BUTTER,08/10/2018,14/10/2018,530.57,IRL
2018,40,Ireland,BUTTER,01/10/2018,07/10/2018,530.57,IRL
2018,39,Ireland,BUTTER,24/09/2018,30/09/2018,532.56,IRL
2018,38,Ireland,BUTTER,17/09/2018,23/09/2018,532.56,IRL
2018,37,Ireland,BUTTER,10/09/2018,16/09/2018,532.56,IRL
2018,36,Ireland,BUTTER,03/09/2018,09/09/2018,532.56,IRL
2018,35,Ireland,BUTTER,27/08/2018,02/09/2018,535.45,IRL
2018,34,Ireland,BUTTER,20/08/2018,26/08/2018,535.45,IRL
2018,33,Ireland,BUTTER,13/08/2018,19/08/2018,535.45,IRL
2018,32,Ireland,BUTTER,06/08/2018,12/08/2018,535.45,IRL
2018,31,Ireland,BUTTER,30/07/2018,05/08/2018,535.45,IRL
2018,30,Ireland,BUTTER,23/07/2018,29/07/2018,535.45,IRL
2018,29,Ireland,BUTTER,16/07/2018,22/07/2018,592.15,IRL
2018,28,Ireland,BUTTER,09/07/2018,15/07/2018,592.15,IRL
2018,27,Ireland,BUTTER,02/07/2018,08/07/2018,592.15,IRL
2018,26,Ireland,BUTTER,25/06/2018,01/07/2018,592.15,IRL
2018,25,Ireland,BUTTER,18/06/2018,24/06/2018,574.91,IRL
2018,24,Ireland,BUTTER,11/06/2018,17/06/2018,574.91,IRL
2018,23,Ireland,BUTTER,04/06/2018,10/06/2018,574.91,IRL
2018,22,Ireland,BUTTER,28/05/2018,03/06/2018,515.53,IRL
2018,21,Ireland,BUTTER,21/05/2018,27/05/2018,515.53,IRL
2018,20,Ireland,BUTTER,14/05/2018,20/05/2018,515.53,IRL
2018,19,Ireland,BUTTER,07/05/2018,13/05/2018,515.53,IRL
2018,18,Ireland,BUTTER,30/04/2018,06/05/2018,515.53,IRL
2018,17,Ireland,BUTTER,23/04/2018,29/04/2018,469.69,IRL
2018,16,Ireland,BUTTER,16/04/2018,22/04/2018,469.69,IRL
2018,15,Ireland,BUTTER,09/04/2018,15/04/2018,469.69,IRL
2018,14,Ireland,BUTTER,02/04/2018,08/04/2018,469.69,IRL
2018,13,Ireland,BUTTER,26/03/2018,01/04/2018,423.86,IRL
2018,12,Ireland,BUTTER,19/03/2018,25/03/2018,423.86,IRL
2018,11,Ireland,BUTTER,12/03/2018,18/03/2018,423.86,IRL
2018,10,Ireland,BUTTER,05/03/2018,11/03/2018,423.86,IRL
2018,9,Ireland,BUTTER,26/02/2018,04/03/2018,430.34,IRL
2018,8,Ireland,BUTTER,19/02/2018,25/02/2018,430.34,IRL
2018,7,Ireland,BUTTER,12/02/2018,18/02/2018,430.34,IRL
2018,6,Ireland,BUTTER,05/02/2018,11/02/2018,430.34,IRL
2018,5,Ireland,BUTTER,29/01/2018,04/02/2018,461.72,IRL
2018,4,Ireland,BUTTER,22/01/2018,28/01/2018,461.72,IRL
2018,3,Ireland,BUTTER,15/01/2018,21/01/2018,461.72,IRL
2018,2,Ireland,BUTTER,08/01/2018,14/01/2018,461.72,IRL
2018,1,Ireland,BUTTER,01/01/2018,07/01/2018,504.47,IRL
2019,52,Ireland,BUTTER,23/12/2019,29/12/2019,342.26,IRL
2019,51,Ireland,BUTTER,16/12/2019,22/12/2019,342.26,IRL
2019,50,Ireland,BUTTER,09/12/2019,15/12/2019,342.26,IRL
2019,49,Ireland,BUTTER,02/12/2019,08/12/2019,342.26,IRL
2019,48,Ireland,BUTTER,25/11/2019,01/12/2019,340.76,IRL
2019,47,Ireland,BUTTER,18/11/2019,24/11/2019,340.76,IRL
2019,46,Ireland,BUTTER,11/11/2019,17/11/2019,340.76,IRL
2019,45,Ireland,BUTTER,04/11/2019,10/11/2019,340.76,IRL
2019,44,Ireland,BUTTER,28/10/2019,03/11/2019,334.28,IRL
2019,43,Ireland,BUTTER,21/10/2019,27/10/2019,334.28,IRL
2019,42,Ireland,BUTTER,14/10/2019,20/10/2019,334.28,IRL
2019,41,Ireland,BUTTER,07/10/2019,13/10/2019,334.28,IRL
2019,40,Ireland,BUTTER,30/09/2019,06/10/2019,331.69,IRL
2019,39,Ireland,BUTTER,23/09/2019,29/09/2019,331.69,IRL
2019,38,Ireland,BUTTER,16/09/2019,22/09/2019,331.69,IRL
2019,37,Ireland,BUTTER,09/09/2019,15/09/2019,331.69,IRL
2019,36,Ireland,BUTTER,02/09/2019,08/09/2019,331.69,IRL
2019,35,Ireland,BUTTER,26/08/2019,01/09/2019,350.43,IRL
2019,34,Ireland,BUTTER,19/08/2019,25/08/2019,350.43,IRL
2019,33,Ireland,BUTTER,12/08/2019,18/08/2019,350.43,IRL
2019,32,Ireland,BUTTER,05/08/2019,11/08/2019,350.43,IRL
2019,31,Ireland,BUTTER,29/07/2019,04/08/2019,350.43,IRL
2019,30,Ireland,BUTTER,22/07/2019,28/07/2019,374.44,IRL
2019,29,Ireland,BUTTER,15/07/2019,21/07/2019,374.44,IRL
2019,28,Ireland,BUTTER,08/07/2019,14/07/2019,374.44,IRL
2019,27,Ireland,BUTTER,01/07/2019,07/07/2019,374.44,IRL
2019,26,Ireland,BUTTER,24/06/2019,30/06/2019,399.75,IRL
2019,25,Ireland,BUTTER,17/06/2019,23/06/2019,399.75,IRL
2019,24,Ireland,BUTTER,10/06/2019,16/06/2019,399.75,IRL
2019,23,Ireland,BUTTER,03/06/2019,09/06/2019,399.75,IRL
2019,22,Ireland,BUTTER,27/05/2019,02/06/2019,401.24,IRL
2019,21,Ireland,BUTTER,20/05/2019,26/05/2019,401.24,IRL
2019,20,Ireland,BUTTER,13/05/2019,19/05/2019,401.24,IRL
2019,19,Ireland,BUTTER,06/05/2019,12/05/2019,401.24,IRL
2019,18,Ireland,BUTTER,29/04/2019,05/05/2019,397.16,IRL
2019,17,Ireland,BUTTER,22/04/2019,28/04/2019,397.16,IRL
2019,16,Ireland,BUTTER,15/04/2019,21/04/2019,397.16,IRL
2019,15,Ireland,BUTTER,08/04/2019,14/04/2019,397.16,IRL
2019,14,Ireland,BUTTER,01/04/2019,07/04/2019,397.16,IRL
2019,13,Ireland,BUTTER,25/03/2019,31/03/2019,423.66,IRL
2019,12,Ireland,BUTTER,18/03/2019,24/03/2019,423.66,IRL
2019,11,Ireland,BUTTER,11/03/2019,17/03/2019,423.66,IRL
2019,10,Ireland,BUTTER,04/03/2019,10/03/2019,423.66,IRL
2019,9,Ireland,BUTTER,25/02/2019,03/03/2019,423.46,IRL
2019,8,Ireland,BUTTER,18/02/2019,24/02/2019,423.46,IRL
2019,7,Ireland,BUTTER,11/02/2019,17/02/2019,423.46,IRL
2019,6,Ireland,BUTTER,04/02/2019,10/02/2019,423.46,IRL
2019,5,Ireland,BUTTER,28/01/2019,03/02/2019,409.91,IRL
2019,4,Ireland,BUTTER,21/01/2019,27/01/2019,409.91,IRL
2019,3,Ireland,BUTTER,14/01/2019,20/01/2019,409.91,IRL
2019,2,Ireland,BUTTER,07/01/2019,13/01/2019,409.91,IRL
2019,1,Ireland,BUTTER,31/12/2018,06/01/2019,422.96,IRL
2020,53,Ireland,BUTTER,28/12/2020,03/01/2021,336.28,IRL
2020,52,Ireland,BUTTER,21/12/2020,27/12/2020,336.28,IRL
2020,51,Ireland,BUTTER,14/12/2020,20/12/2020,336.28,IRL
2020,50,Ireland,BUTTER,07/12/2020,13/12/2020,336.28,IRL
2020,49,Ireland,BUTTER,30/11/2020,06/12/2020,336.28,IRL
2020,48,Ireland,BUTTER,23/11/2020,29/11/2020,336.28,IRL
2020,47,Ireland,BUTTER,16/11/2020,22/11/2020,336.28,IRL
2020,46,Ireland,BUTTER,09/11/2020,15/11/2020,336.28,IRL
2020,45,Ireland,BUTTER,02/11/2020,08/11/2020,336.28,IRL
2020,44,Ireland,BUTTER,26/10/2020,01/11/2020,336.28,IRL
2020,43,Ireland,BUTTER,19/10/2020,25/10/2020,336.28,IRL
2020,42,Ireland,BUTTER,12/10/2020,18/10/2020,336.28,IRL
2020,41,Ireland,BUTTER,05/10/2020,11/10/2020,336.28,IRL
2020,40,Ireland,BUTTER,28/09/2020,04/10/2020,336.28,IRL
2020,39,Ireland,BUTTER,21/09/2020,27/09/2020,333.79,IRL
2020,38,Ireland,BUTTER,14/09/2020,20/09/2020,333.79,IRL
2020,37,Ireland,BUTTER,07/09/2020,13/09/2020,333.79,IRL
2020,36,Ireland,BUTTER,31/08/2020,06/09/2020,333.79,IRL
2020,35,Ireland,BUTTER,24/08/2020,30/08/2020,320.34,IRL
2020,34,Ireland,BUTTER,17/08/2020,23/08/2020,320.34,IRL
2020,33,Ireland,BUTTER,10/08/2020,16/08/2020,320.34,IRL
2020,32,Ireland,BUTTER,03/08/2020,09/08/2020,320.34,IRL
2020,31,Ireland,BUTTER,27/07/2020,02/08/2020,320.34,IRL
2020,30,Ireland,BUTTER,20/07/2020,26/07/2020,298.02,IRL
2020,29,Ireland,BUTTER,13/07/2020,19/07/2020,298.02,IRL
2020,28,Ireland,BUTTER,06/07/2020,12/07/2020,298.02,IRL
2020,27,Ireland,BUTTER,29/06/2020,05/07/2020,298.02,IRL
2020,26,Ireland,BUTTER,22/06/2020,28/06/2020,256.57,IRL
2020,25,Ireland,BUTTER,15/06/2020,21/06/2020,256.57,IRL
2020,24,Ireland,BUTTER,08/06/2020,14/06/2020,256.57,IRL
2020,23,Ireland,BUTTER,01/06/2020,07/06/2020,256.57,IRL
2020,22,Ireland,BUTTER,25/05/2020,31/05/2020,256.57,IRL
2020,21,Ireland,BUTTER,18/05/2020,24/05/2020,265.04,IRL
2020,20,Ireland,BUTTER,11/05/2020,17/05/2020,265.04,IRL
2020,19,Ireland,BUTTER,04/05/2020,10/05/2020,265.04,IRL
2020,18,Ireland,BUTTER,27/04/2020,03/05/2020,328.8,IRL
2020,17,Ireland,BUTTER,20/04/2020,26/04/2020,328.8,IRL
2020,16,Ireland,BUTTER,13/04/2020,19/04/2020,328.8,IRL
2020,15,Ireland,BUTTER,06/04/2020,12/04/2020,344.05,IRL
2020,14,Ireland,BUTTER,30/03/2020,05/04/2020,344.05,IRL
2020,13,Ireland,BUTTER,23/03/2020,29/03/2020,344.05,IRL
2020,12,Ireland,BUTTER,16/03/2020,22/03/2020,344.05,IRL
2020,11,Ireland,BUTTER,09/03/2020,15/03/2020,344.25,IRL
2020,10,Ireland,BUTTER,02/03/2020,08/03/2020,344.25,IRL
2020,9,Ireland,BUTTER,24/02/2020,01/03/2020,344.25,IRL
2020,8,Ireland,BUTTER,17/02/2020,23/02/2020,344.25,IRL
2020,7,Ireland,BUTTER,10/02/2020,16/02/2020,344.25,IRL
2020,6,Ireland,BUTTER,03/02/2020,09/02/2020,344.25,IRL
2020,5,Ireland,BUTTER,27/01/2020,02/02/2020,345.74,IRL
2020,4,Ireland,BUTTER,20/01/2020,26/01/2020,345.74,IRL
2020,3,Ireland,BUTTER,13/01/2020,19/01/2020,345.74,IRL
2020,2,Ireland,BUTTER,06/01/2020,12/01/2020,345.74,IRL
2020,1,Ireland,BUTTER,30/12/2019,05/01/2020,342.26,IRL
2021,52,Ireland,BUTTER,27/12/2021,02/01/2022,519.61,IRL
2021,51,Ireland,BUTTER,20/12/2021,26/12/2021,519.61,IRL
2021,50,Ireland,BUTTER,13/12/2021,19/12/2021,519.61,IRL
2021,49,Ireland,BUTTER,06/12/2021,12/12/2021,519.61,IRL
2021,48,Ireland,BUTTER,29/11/2021,05/12/2021,519.61,IRL
2021,47,Ireland,BUTTER,22/11/2021,28/11/2021,440.6,IRL
2021,46,Ireland,BUTTER,15/11/2021,21/11/2021,440.6,IRL
2021,45,Ireland,BUTTER,08/11/2021,14/11/2021,440.6,IRL
2021,44,Ireland,BUTTER,01/11/2021,07/11/2021,440.6,IRL
2021,43,Ireland,BUTTER,25/10/2021,31/10/2021,440.6,IRL
2021,42,Ireland,BUTTER,18/10/2021,24/10/2021,393.57,IRL
2021,41,Ireland,BUTTER,11/10/2021,17/10/2021,393.57,IRL
2021,40,Ireland,BUTTER,04/10/2021,10/10/2021,393.57,IRL
2021,39,Ireland,BUTTER,27/09/2021,03/10/2021,393.57,IRL
2021,38,Ireland,BUTTER,20/09/2021,26/09/2021,374.64,IRL
2021,37,Ireland,BUTTER,13/09/2021,19/09/2021,374.64,IRL
2021,36,Ireland,BUTTER,06/09/2021,12/09/2021,374.64,IRL
2021,35,Ireland,BUTTER,30/08/2021,05/09/2021,374.64,IRL
2021,34,Ireland,BUTTER,23/08/2021,29/08/2021,377.63,IRL
2021,33,Ireland,BUTTER,16/08/2021,22/08/2021,377.63,IRL
2021,32,Ireland,BUTTER,09/08/2021,15/08/2021,377.63,IRL
2021,31,Ireland,BUTTER,02/08/2021,08/08/2021,377.63,IRL
2021,30,Ireland,BUTTER,26/07/2021,01/08/2021,377.63,IRL
2021,29,Ireland,BUTTER,19/07/2021,25/07/2021,396.06,IRL
2021,28,Ireland,BUTTER,12/07/2021,18/07/2021,396.06,IRL
2021,27,Ireland,BUTTER,05/07/2021,11/07/2021,396.06,IRL
2021,26,Ireland,BUTTER,28/06/2021,04/07/2021,396.06,IRL
2021,25,Ireland,BUTTER,21/06/2021,27/06/2021,386.79,IRL
2021,24,Ireland,BUTTER,14/06/2021,20/06/2021,386.79,IRL
2021,23,Ireland,BUTTER,07/06/2021,13/06/2021,386.79,IRL
2021,22,Ireland,BUTTER,31/05/2021,06/06/2021,386.79,IRL
2021,21,Ireland,BUTTER,24/05/2021,30/05/2021,392.57,IRL
2021,20,Ireland,BUTTER,17/05/2021,23/05/2021,392.57,IRL
2021,19,Ireland,BUTTER,10/05/2021,16/05/2021,392.57,IRL
2021,18,Ireland,BUTTER,03/05/2021,09/05/2021,392.57,IRL
2021,17,Ireland,BUTTER,26/04/2021,02/05/2021,392.57,IRL
2021,16,Ireland,BUTTER,19/04/2021,25/04/2021,338.77,IRL
2021,15,Ireland,BUTTER,12/04/2021,18/04/2021,338.77,IRL
2021,14,Ireland,BUTTER,05/04/2021,11/04/2021,338.77,IRL
2021,13,Ireland,BUTTER,29/03/2021,04/04/2021,338.77,IRL
2021,12,Ireland,BUTTER,22/03/2021,28/03/2021,338.77,IRL
2021,11,Ireland,BUTTER,15/03/2021,21/03/2021,338.77,IRL
2021,10,Ireland,BUTTER,08/03/2021,14/03/2021,317.84,IRL
2021,9,Ireland,BUTTER,01/03/2021,07/03/2021,317.84,IRL
2021,8,Ireland,BUTTER,22/02/2021,28/02/2021,317.84,IRL
2021,7,Ireland,BUTTER,15/02/2021,21/02/2021,317.84,IRL
2021,6,Ireland,BUTTER,08/02/2021,14/02/2021,317.84,IRL
2021,5,Ireland,BUTTER,01/02/2021,07/02/2021,333.38,IRL
2021,4,Ireland,BUTTER,25/01/2021,31/01/2021,333.38,IRL
2021,3,Ireland,BUTTER,18/01/2021,24/01/2021,333.79,IRL
2021,2,Ireland,BUTTER,11/01/2021,17/01/2021,333.79,IRL
2021,1,Ireland,BUTTER,04/01/2021,10/01/2021,333.79,IRL
2022,48,Ireland,BUTTER,28/11/2022,04/12/2022,626.72,IRL
2022,47,Ireland,BUTTER,21/11/2022,27/11/2022,626.72,IRL
2022,46,Ireland,BUTTER,14/11/2022,20/11/2022,713.41,IRL
2022,45,Ireland,BUTTER,07/11/2022,13/11/2022,713.41,IRL
2022,44,Ireland,BUTTER,31/10/2022,06/11/2022,713.41,IRL
2022,43,Ireland,BUTTER,24/10/2022,30/10/2022,713.41,IRL
2022,42,Ireland,BUTTER,17/10/2022,23/10/2022,713.41,IRL
2022,41,Ireland,BUTTER,10/10/2022,16/10/2022,744.79,IRL
2022,40,Ireland,BUTTER,03/10/2022,09/10/2022,744.79,IRL
2022,39,Ireland,BUTTER,26/09/2022,02/10/2022,744.79,IRL
2022,38,Ireland,BUTTER,19/09/2022,25/09/2022,744.79,IRL
2022,37,Ireland,BUTTER,12/09/2022,18/09/2022,744.79,IRL
2022,36,Ireland,BUTTER,05/09/2022,11/09/2022,722.37,IRL
2022,35,Ireland,BUTTER,29/08/2022,04/09/2022,722.37,IRL
2022,34,Ireland,BUTTER,22/08/2022,28/08/2022,722.37,IRL
2022,33,Ireland,BUTTER,15/08/2022,21/08/2022,722.37,IRL
2022,32,Ireland,BUTTER,08/08/2022,14/08/2022,727.35,IRL
2022,31,Ireland,BUTTER,01/08/2022,07/08/2022,727.35,IRL
2022,30,Ireland,BUTTER,25/07/2022,31/07/2022,727.35,IRL
2022,29,Ireland,BUTTER,18/07/2022,24/07/2022,727.35,IRL
2022,28,Ireland,BUTTER,11/07/2022,17/07/2022,739.81,IRL
2022,27,Ireland,BUTTER,04/07/2022,10/07/2022,739.81,IRL
2022,26,Ireland,BUTTER,27/06/2022,03/07/2022,739.81,IRL
2022,25,Ireland,BUTTER,20/06/2022,26/06/2022,739.81,IRL
2022,24,Ireland,BUTTER,13/06/2022,19/06/2022,703.94,IRL
2022,23,Ireland,BUTTER,06/06/2022,12/06/2022,703.94,IRL
2022,22,Ireland,BUTTER,30/05/2022,05/06/2022,703.94,IRL
2022,21,Ireland,BUTTER,23/05/2022,29/05/2022,703.94,IRL
2022,20,Ireland,BUTTER,16/05/2022,22/05/2022,703.94,IRL
2022,19,Ireland,BUTTER,09/05/2022,15/05/2022,607.79,IRL
2022,18,Ireland,BUTTER,02/05/2022,08/05/2022,607.79,IRL
2022,17,Ireland,BUTTER,25/04/2022,01/05/2022,607.79,IRL
2022,16,Ireland,BUTTER,18/04/2022,24/04/2022,607.79,IRL
2022,15,Ireland,BUTTER,11/04/2022,17/04/2022,642.66,IRL
2022,14,Ireland,BUTTER,04/04/2022,10/04/2022,642.66,IRL
2022,13,Ireland,BUTTER,28/03/2022,03/04/2022,642.66,IRL
2022,12,Ireland,BUTTER,21/03/2022,27/03/2022,607.79,IRL
2022,11,Ireland,BUTTER,14/03/2022,20/03/2022,607.79,IRL
2022,10,Ireland,BUTTER,07/03/2022,13/03/2022,607.79,IRL
2022,9,Ireland,BUTTER,28/02/2022,06/03/2022,607.79,IRL
2022,8,Ireland,BUTTER,21/02/2022,27/02/2022,607.79,IRL
2022,7,Ireland,BUTTER,14/02/2022,20/02/2022,614.76,IRL
2022,6,Ireland,BUTTER,07/02/2022,13/02/2022,614.76,IRL
2022,5,Ireland,BUTTER,31/01/2022,06/02/2022,614.76,IRL
2022,4,Ireland,BUTTER,24/01/2022,30/01/2022,549.5,IRL
2022,3,Ireland,BUTTER,17/01/2022,23/01/2022,549.5,IRL
2022,2,Ireland,BUTTER,10/01/2022,16/01/2022,549.5,IRL
2022,1,Ireland,BUTTER,03/01/2022,09/01/2022,549.5,IRL
